mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_015,0.0,21.8125,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_015,0.0,22.3125,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_015,0.0,22.0,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_015,0.0,21.625,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_015,0.0,21.0,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_015,0.0,21.9375,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_015,0.0,21.9375,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_015,0.0,21.8125,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_015,0.0,22.125,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_015,0.0,-22.9375,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_015,0.0,-22.5,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_015,0.0,-22.9375,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_015,0.0,-20.4375,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_015,0.0,-23.1875,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_015,0.0,-22.6875,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_015,0.0,-22.9375,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_015,0.0,-22.0,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_015,0.0,-23.125,0.0,warmth,,random,015,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_015,0.0,-23.1875,0.0,warmth,,random,015,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_015,0.05,9.71875,-13.40625,warmth,,random,015,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_015,0.05,8.65625,-13.15625,warmth,,random,015,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_015,0.05,9.59375,-12.71875,warmth,,random,015,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_015,0.05,10.21875,-11.78125,warmth,,random,015,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_015,0.05,8.71875,-12.90625,warmth,,random,015,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_015,0.05,9.4375,-11.5625,warmth,,random,015,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_015,0.05,10.25,-11.6875,warmth,,random,015,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_015,0.05,9.0625,-12.875,warmth,,random,015,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_015,0.05,8.375,-13.4375,warmth,,random,015,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_015,0.05,9.46875,-12.65625,warmth,,random,015,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_015,0.05,1.6875,24.625,warmth,,random,015,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_015,0.05,0.875,23.375,warmth,,random,015,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_015,0.05,1.1875,24.125,warmth,,random,015,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_015,0.05,0.75,21.1875,warmth,,random,015,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_015,0.05,2.5,25.6875,warmth,,random,015,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_015,0.05,0.4375,23.125,warmth,,random,015,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_015,0.05,0.625,23.5625,warmth,,random,015,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_015,0.05,0.3125,22.3125,warmth,,random,015,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_015,0.05,1.1875,24.3125,warmth,,random,015,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_015,0.05,0.25,23.4375,warmth,,random,015,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_015,0.1,1.46875,-21.65625,warmth,,random,015,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_015,0.1,2.34375,-19.46875,warmth,,random,015,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_015,0.1,-0.3125,-22.625,warmth,,random,015,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_015,0.1,0.84375,-21.15625,warmth,,random,015,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_015,0.1,2.15625,-19.46875,warmth,,random,015,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_015,0.1,-0.78125,-21.78125,warmth,,random,015,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_015,0.1,1.4375,-20.5,warmth,,random,015,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_015,0.1,0.0,-21.9375,warmth,,random,015,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_015,0.1,-0.09375,-21.90625,warmth,,random,015,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_015,0.1,1.625,-20.5,warmth,,random,015,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_015,0.1,-4.17578125,18.76171875,warmth,,random,015,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_015,0.1,-3.53125,18.96875,warmth,,random,015,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_015,0.1,-3.53125,19.40625,warmth,,random,015,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_015,0.1,-4.28125,16.15625,warmth,,random,015,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_015,0.1,0.59375,23.78125,warmth,,random,015,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_015,0.1,-2.0,20.6875,warmth,,random,015,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_015,0.1,-0.5625,22.375,warmth,,random,015,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_015,0.1,-4.5,17.5,warmth,,random,015,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_015,0.1,-3.703125,19.421875,warmth,,random,015,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_015,0.1,-0.15625,23.03125,warmth,,random,015,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,-0.1,6.015625,-17.109375,warmth,,random,016,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,-0.1,3.375,-18.4375,warmth,,random,016,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,-0.1,3.359375,-18.953125,warmth,,random,016,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,-0.1,3.25,-18.75,warmth,,random,016,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,-0.1,2.234375,-19.390625,warmth,,random,016,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,-0.1,4.6015625,-16.3984375,warmth,,random,016,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,-0.1,-3.71875,-25.65625,warmth,,random,016,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,-0.1,-1.1875,-23.125,warmth,,random,016,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,-0.1,4.51953125,-17.29296875,warmth,,random,016,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,-0.1,3.328125,-18.796875,warmth,,random,016,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,-0.1,0.703125,23.640625,warmth,,random,016,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,-0.1,0.046875,22.546875,warmth,,random,016,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,-0.1,-1.5625,21.375,warmth,,random,016,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,-0.1,-0.375,20.0625,warmth,,random,016,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,-0.1,1.0078125,24.1953125,warmth,,random,016,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,-0.1,-2.59375,20.09375,warmth,,random,016,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,-0.1,-2.640625,20.296875,warmth,,random,016,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,-0.1,-2.046875,19.953125,warmth,,random,016,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,-0.1,-1.8203125,21.3046875,warmth,,random,016,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,-0.1,-0.921875,22.265625,warmth,,random,016,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,-0.05,12.84375,-10.28125,warmth,,random,016,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,-0.05,12.0,-9.8125,warmth,,random,016,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,-0.05,11.984375,-10.328125,warmth,,random,016,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,-0.05,13.0,-9.0,warmth,,random,016,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,-0.05,11.75,-9.875,warmth,,random,016,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,-0.05,13.84375,-7.15625,warmth,,random,016,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,-0.05,14.03125,-7.90625,warmth,,random,016,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,-0.05,11.8125,-10.125,warmth,,random,016,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,-0.05,12.125,-9.6875,warmth,,random,016,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,-0.05,14.375,-7.75,warmth,,random,016,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,-0.05,-2.8125,20.125,warmth,,random,016,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,-0.05,-2.3125,20.1875,warmth,,random,016,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,-0.05,-0.4375,22.5,warmth,,random,016,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,-0.05,-3.09375,17.34375,warmth,,random,016,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,-0.05,-3.5625,19.625,warmth,,random,016,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,-0.05,-4.125,18.5625,warmth,,random,016,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,-0.05,-2.4375,20.5,warmth,,random,016,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,-0.05,-0.8125,21.1875,warmth,,random,016,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,-0.05,-0.546875,22.578125,warmth,,random,016,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,-0.05,-3.734375,19.453125,warmth,,random,016,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,0.0,23.125,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,0.0,21.8125,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,0.0,22.3125,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,0.0,22.0,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,0.0,21.625,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,0.0,21.0,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,0.0,21.9375,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,0.0,21.9375,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,0.0,21.8125,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,0.0,22.125,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,0.0,-22.9375,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,0.0,-22.5,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,0.0,-22.9375,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,0.0,-20.4375,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,0.0,-23.1875,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,0.0,-22.6875,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,0.0,-22.9375,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,0.0,-22.0,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,0.0,-23.125,0.0,warmth,,random,016,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,0.0,-23.1875,0.0,warmth,,random,016,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,0.05,-0.375,-23.5,warmth,,random,016,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,0.05,-0.625,-22.4375,warmth,,random,016,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,0.05,0.15625,-22.15625,warmth,,random,016,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,0.05,-1.59375,-23.59375,warmth,,random,016,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,0.05,-0.65625,-22.28125,warmth,,random,016,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,0.05,0.375,-20.625,warmth,,random,016,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,0.05,-1.0625,-23.0,warmth,,random,016,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,0.05,-0.15625,-22.09375,warmth,,random,016,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,0.05,-3.78125,-25.59375,warmth,,random,016,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,0.05,-1.65625,-23.78125,warmth,,random,016,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,0.05,-8.01953125,14.91796875,warmth,,random,016,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,0.05,-5.953125,16.546875,warmth,,random,016,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,0.05,-5.3125,17.625,warmth,,random,016,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,0.05,-7.421875,13.015625,warmth,,random,016,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,0.05,-9.171875,14.015625,warmth,,random,016,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,0.05,-9.18359375,13.50390625,warmth,,random,016,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,0.05,-5.484375,17.453125,warmth,,random,016,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,0.05,-10.60546875,11.39453125,warmth,,random,016,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,0.05,-9.8515625,13.2734375,warmth,,random,016,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,0.05,-7.3671875,15.8203125,warmth,,random,016,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,0.1,-8.4375,-31.5625,warmth,,random,016,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,0.1,-5.625,-27.4375,warmth,,random,016,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,0.1,-2.5,-24.8125,warmth,,random,016,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,0.1,-1.5625,-23.5625,warmth,,random,016,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,0.1,-5.84375,-27.46875,warmth,,random,016,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,0.1,-3.625,-24.625,warmth,,random,016,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,0.1,-1.875,-23.8125,warmth,,random,016,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,0.1,-5.609375,-27.546875,warmth,,random,016,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,0.1,-2.92578125,-24.73828125,warmth,,random,016,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,0.1,-4.421875,-26.546875,warmth,,random,016,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,0.1,-3.96875,18.96875,warmth,,random,016,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,0.1,-4.85400390625,17.64599609375,warmth,,random,016,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,0.1,1.7421875,24.6796875,warmth,,random,016,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,0.1,-5.734375,14.703125,warmth,,random,016,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,0.1,-4.2734375,18.9140625,warmth,,random,016,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,0.1,1.4453125,24.1328125,warmth,,random,016,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,0.1,0.046875,22.984375,warmth,,random,016,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,0.1,1.09375,23.09375,warmth,,random,016,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,0.1,-4.3203125,18.8046875,warmth,,random,016,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,0.1,-0.484375,22.703125,warmth,,random,016,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_017,-0.1,-15.65625,-38.78125,warmth,,random,017,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_017,-0.1,-21.0,-42.8125,warmth,,random,017,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_017,-0.1,-18.21875,-40.53125,warmth,,random,017,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_017,-0.1,-19.96875,-41.96875,warmth,,random,017,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_017,-0.1,-16.5,-38.125,warmth,,random,017,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_017,-0.1,-19.65625,-40.65625,warmth,,random,017,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_017,-0.1,-18.890625,-40.828125,warmth,,random,017,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_017,-0.1,-16.546875,-38.484375,warmth,,random,017,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_017,-0.1,-17.703125,-39.515625,warmth,,random,017,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_017,-0.1,-14.953125,-37.078125,warmth,,random,017,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_017,-0.1,-18.1875,4.75,warmth,,random,017,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_017,-0.1,-19.21875,3.28125,warmth,,random,017,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_017,-0.1,-18.921875,4.015625,warmth,,random,017,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_017,-0.1,-18.0390625,2.3984375,warmth,,random,017,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_017,-0.1,-18.90625,4.28125,warmth,,random,017,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_017,-0.1,-19.359375,3.328125,warmth,,random,017,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_017,-0.1,-19.15625,3.78125,warmth,,random,017,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_017,-0.1,-18.640625,3.359375,warmth,,random,017,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_017,-0.1,-19.34375,3.78125,warmth,,random,017,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_017,-0.1,-21.15625,2.03125,warmth,,random,017,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_017,-0.05,-4.1318359375,-27.2568359375,warmth,,random,017,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_017,-0.05,-2.3671875,-24.1796875,warmth,,random,017,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_017,-0.05,-6.875,-29.1875,warmth,,random,017,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_017,-0.05,-6.96875,-28.96875,warmth,,random,017,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_017,-0.05,-4.9375,-26.5625,warmth,,random,017,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_017,-0.05,-4.328125,-25.328125,warmth,,random,017,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_017,-0.05,-4.310546875,-26.248046875,warmth,,random,017,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_017,-0.05,-4.671875,-26.609375,warmth,,random,017,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_017,-0.05,-2.5107421875,-24.3232421875,warmth,,random,017,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_017,-0.05,-1.986328125,-24.111328125,warmth,,random,017,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_017,-0.05,-11.03125,11.90625,warmth,,random,017,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_017,-0.05,-9.34375,13.15625,warmth,,random,017,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_017,-0.05,-9.40625,13.53125,warmth,,random,017,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_017,-0.05,-10.0625,10.375,warmth,,random,017,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_017,-0.05,-9.375,13.8125,warmth,,random,017,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_017,-0.05,-9.828125,12.859375,warmth,,random,017,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_017,-0.05,-9.609375,13.328125,warmth,,random,017,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_017,-0.05,-9.4453125,12.5546875,warmth,,random,017,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_017,-0.05,-8.8125,14.3125,warmth,,random,017,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_017,-0.05,-8.71875,14.46875,warmth,,random,017,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_017,0.0,23.125,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_017,0.0,21.8125,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_017,0.0,22.3125,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_017,0.0,22.0,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_017,0.0,21.625,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_017,0.0,21.0,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_017,0.0,21.9375,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_017,0.0,21.9375,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_017,0.0,21.8125,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_017,0.0,22.125,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_017,0.0,-22.9375,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_017,0.0,-22.5,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_017,0.0,-22.9375,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_017,0.0,-20.4375,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_017,0.0,-23.1875,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_017,0.0,-22.6875,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_017,0.0,-22.9375,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_017,0.0,-22.0,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_017,0.0,-23.125,0.0,warmth,,random,017,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_017,0.0,-23.1875,0.0,warmth,,random,017,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_017,0.05,3.17578125,-19.94921875,warmth,,random,017,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_017,0.05,3.390625,-18.421875,warmth,,random,017,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_017,0.05,4.296875,-18.015625,warmth,,random,017,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_017,0.05,3.453125,-18.546875,warmth,,random,017,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_017,0.05,3.5,-18.125,warmth,,random,017,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_017,0.05,4.8125,-16.1875,warmth,,random,017,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_017,0.05,4.03125,-17.90625,warmth,,random,017,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_017,0.05,3.921875,-18.015625,warmth,,random,017,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_017,0.05,5.84375,-15.96875,warmth,,random,017,raw
