mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_011,0.05,-1.375,-20.16015625,warmth,,random,011,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,0.05,-2.015625,-20.412109375,warmth,,random,011,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,0.05,-3.046875,-20.625,warmth,,random,011,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,0.05,-4.671875,-23.1689453125,warmth,,random,011,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,0.05,-2.296875,-20.6568603515625,warmth,,random,011,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,0.05,-0.9375,-17.96484375,warmth,,random,011,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,0.05,-3.0078125,-21.87890625,warmth,,random,011,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,0.05,-6.5625,15.09375,warmth,,random,011,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,0.05,-6.0654296875,16.0283203125,warmth,,random,011,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,0.05,-5.6015625,16.6484375,warmth,,random,011,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,0.05,-4.6484375,15.1171875,warmth,,random,011,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,0.05,-6.30078125,16.26171875,warmth,,random,011,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,0.05,-5.46875,17.25,warmth,,random,011,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,0.05,-5.984375,16.890625,warmth,,random,011,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,0.05,-6.0234375,17.1015625,warmth,,random,011,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,0.05,-6.0546875,15.9765625,warmth,,random,011,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,0.05,-5.84375,16.84375,warmth,,random,011,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_011,0.1,-9.875,-27.7373046875,warmth,,random,011,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_011,0.1,-9.25,-27.0078125,warmth,,random,011,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_011,0.1,-13.875,-32.08203125,warmth,,random,011,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_011,0.1,-11.84375,-30.62890625,warmth,,random,011,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,0.1,-8.75,-27.146484375,warmth,,random,011,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,0.1,-12.0,-29.578125,warmth,,random,011,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,0.1,-11.125,-29.6220703125,warmth,,random,011,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,0.1,-14.09375,-32.4537353515625,warmth,,random,011,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,0.1,-8.25,-25.27734375,warmth,,random,011,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,0.1,-10.375,-29.24609375,warmth,,random,011,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,0.1,-7.5,14.15625,warmth,,random,011,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,0.1,-8.0,14.09375,warmth,,random,011,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,0.1,-13.4375,8.8125,warmth,,random,011,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,0.1,-9.0,10.765625,warmth,,random,011,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,0.1,-7.4375,15.125,warmth,,random,011,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,0.1,-9.75,12.96875,warmth,,random,011,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,0.1,-10.5625,12.3125,warmth,,random,011,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,0.1,-11.1875,11.9375,warmth,,random,011,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,0.1,-7.5,14.53125,warmth,,random,011,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,0.1,-10.0,12.6875,warmth,,random,011,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,-0.1,-5.1015625,-22.9638671875,warmth,,random,012,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,-0.1,-2.4375,-20.1953125,warmth,,random,012,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,-0.1,-0.30859375,-18.515625,warmth,,random,012,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,-0.1,-0.78125,-19.56640625,warmth,,random,012,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,-0.1,-2.71875,-21.115234375,warmth,,random,012,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,-0.1,-4.65625,-22.234375,warmth,,random,012,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,-0.1,-2.859375,-21.3564453125,warmth,,random,012,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,-0.1,-0.3203125,-18.6802978515625,warmth,,random,012,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,-0.1,-4.546875,-21.57421875,warmth,,random,012,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,-0.1,-0.703125,-19.57421875,warmth,,random,012,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,-0.1,-5.015625,16.640625,warmth,,random,012,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,-0.1,-1.625,20.46875,warmth,,random,012,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,-0.1,0.37109375,22.62109375,warmth,,random,012,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,-0.1,1.484375,21.25,warmth,,random,012,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,-0.1,-2.0703125,20.4921875,warmth,,random,012,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,-0.1,-2.1484375,20.5703125,warmth,,random,012,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,-0.1,-0.9140625,21.9609375,warmth,,random,012,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,-0.1,-0.046875,23.078125,warmth,,random,012,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,-0.1,-4.296875,17.734375,warmth,,random,012,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,-0.1,1.4375,24.125,warmth,,random,012,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,-0.05,6.875,-10.9873046875,warmth,,random,012,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,-0.05,7.09375,-10.6640625,warmth,,random,012,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,-0.05,6.96875,-11.23828125,warmth,,random,012,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,-0.05,7.0,-11.78515625,warmth,,random,012,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,-0.05,6.5,-11.896484375,warmth,,random,012,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,-0.05,6.96875,-10.609375,warmth,,random,012,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,-0.05,6.9375,-11.5595703125,warmth,,random,012,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,-0.05,6.703125,-11.6568603515625,warmth,,random,012,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,-0.05,6.3125,-10.71484375,warmth,,random,012,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,-0.05,6.90625,-11.96484375,warmth,,random,012,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,-0.05,-5.9609375,15.6953125,warmth,,random,012,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,-0.05,-5.353515625,16.740234375,warmth,,random,012,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,-0.05,-5.46875,16.78125,warmth,,random,012,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,-0.05,-5.15234375,14.61328125,warmth,,random,012,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,-0.05,-5.38671875,17.17578125,warmth,,random,012,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,-0.05,-6.046875,16.671875,warmth,,random,012,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,-0.05,-7.03125,15.84375,warmth,,random,012,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,-0.05,-6.140625,16.984375,warmth,,random,012,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,-0.05,-6.2265625,15.8046875,warmth,,random,012,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,-0.05,-5.90625,16.78125,warmth,,random,012,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,0.0,17.8623046875,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,0.0,17.7578125,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,0.0,18.20703125,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,0.0,18.78515625,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,0.0,18.396484375,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,0.0,17.578125,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,0.0,18.4970703125,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,0.0,18.3599853515625,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,0.0,17.02734375,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,0.0,18.87109375,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,0.0,-21.65625,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,0.0,-22.09375,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,0.0,-22.25,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,0.0,-19.765625,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,0.0,-22.5625,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,0.0,-22.71875,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,0.0,-22.875,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,0.0,-23.125,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,0.0,-22.03125,0.0,warmth,,random,012,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,0.0,-22.6875,0.0,warmth,,random,012,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,0.05,-6.453125,-24.3154296875,warmth,,random,012,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,0.05,-4.625,-22.3828125,warmth,,random,012,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,0.05,-4.734375,-22.94140625,warmth,,random,012,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,0.05,-4.578125,-23.36328125,warmth,,random,012,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,0.05,-5.03125,-23.427734375,warmth,,random,012,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,0.05,-4.765625,-22.34375,warmth,,random,012,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,0.05,-4.546875,-23.0439453125,warmth,,random,012,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,0.05,-4.921875,-23.2818603515625,warmth,,random,012,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,0.05,-4.5234375,-21.55078125,warmth,,random,012,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,0.05,-4.8125,-23.68359375,warmth,,random,012,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,0.05,-16.9375,4.71875,warmth,,random,012,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,0.05,-17.25,4.84375,warmth,,random,012,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,0.05,-16.40625,5.84375,warmth,,random,012,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,0.05,-15.1875,4.578125,warmth,,random,012,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,0.05,-15.84375,6.71875,warmth,,random,012,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,0.05,-17.15625,5.5625,warmth,,random,012,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,0.05,-18.0,4.875,warmth,,random,012,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,0.05,-17.34375,5.78125,warmth,,random,012,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,0.05,-17.34375,4.6875,warmth,,random,012,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,0.05,-15.8125,6.875,warmth,,random,012,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,0.1,-9.53125,-27.3935546875,warmth,,random,012,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,0.1,-10.5625,-28.3203125,warmth,,random,012,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,0.1,-10.09375,-28.30078125,warmth,,random,012,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,0.1,-8.28125,-27.06640625,warmth,,random,012,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,0.1,-10.515625,-28.912109375,warmth,,random,012,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,0.1,-8.5625,-26.140625,warmth,,random,012,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,0.1,-9.375,-27.8720703125,warmth,,random,012,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,0.1,-9.53125,-27.8912353515625,warmth,,random,012,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,0.1,-9.875,-26.90234375,warmth,,random,012,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,0.1,-8.453125,-27.32421875,warmth,,random,012,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,0.1,-9.09375,12.5625,warmth,,random,012,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,0.1,-9.25,12.84375,warmth,,random,012,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,0.1,-7.828125,14.421875,warmth,,random,012,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,0.1,-9.59375,10.171875,warmth,,random,012,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,0.1,-10.15625,12.40625,warmth,,random,012,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,0.1,-9.125,13.59375,warmth,,random,012,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,0.1,-8.296875,14.578125,warmth,,random,012,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,0.1,-9.40625,13.71875,warmth,,random,012,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,0.1,-8.96875,13.0625,warmth,,random,012,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,0.1,-8.015625,14.671875,warmth,,random,012,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,-0.1,3.25,-14.6123046875,warmth,,random,013,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,-0.1,3.0,-14.7578125,warmth,,random,013,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,-0.1,1.125,-17.08203125,warmth,,random,013,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,-0.1,0.25,-18.53515625,warmth,,random,013,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_013,-0.1,2.5,-15.896484375,warmth,,random,013,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_013,-0.1,2.75,-14.828125,warmth,,random,013,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_013,-0.1,1.625,-16.8720703125,warmth,,random,013,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_013,-0.1,1.875,-16.4849853515625,warmth,,random,013,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_013,-0.1,2.75,-14.27734375,warmth,,random,013,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_013,-0.1,1.75,-17.12109375,warmth,,random,013,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_013,-0.1,3.75,25.40625,warmth,,random,013,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_013,-0.1,3.8125,25.90625,warmth,,random,013,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_013,-0.1,2.375,24.625,warmth,,random,013,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_013,-0.1,2.75,22.515625,warmth,,random,013,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_013,-0.1,4.125,26.6875,warmth,,random,013,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_013,-0.1,2.75,25.46875,warmth,,random,013,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_013,-0.1,1.875,24.75,warmth,,random,013,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_013,-0.1,3.125,26.25,warmth,,random,013,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_013,-0.1,2.375,24.40625,warmth,,random,013,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_013,-0.1,3.0,25.6875,warmth,,random,013,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,-0.05,-3.375,-21.2373046875,warmth,,random,013,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,-0.05,-1.078125,-18.8359375,warmth,,random,013,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,-0.05,-0.46875,-18.67578125,warmth,,random,013,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,-0.05,-0.21875,-19.00390625,warmth,,random,013,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_013,-0.05,-0.578125,-18.974609375,warmth,,random,013,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_013,-0.05,-1.1875,-18.765625,warmth,,random,013,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_013,-0.05,-1.40625,-19.9033203125,warmth,,random,013,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_013,-0.05,-1.53125,-19.8912353515625,warmth,,random,013,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_013,-0.05,-0.78125,-17.80859375,warmth,,random,013,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_013,-0.05,-1.25,-20.12109375,warmth,,random,013,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_013,-0.05,-3.828125,17.828125,warmth,,random,013,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_013,-0.05,-1.828125,20.265625,warmth,,random,013,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_013,-0.05,-4.15625,18.09375,warmth,,random,013,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_013,-0.05,-3.13671875,16.62890625,warmth,,random,013,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_013,-0.05,-3.4296875,19.1328125,warmth,,random,013,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_013,-0.05,-4.58984375,18.12890625,warmth,,random,013,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_013,-0.05,-4.5390625,18.3359375,warmth,,random,013,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_013,-0.05,-4.955078125,18.169921875,warmth,,random,013,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_013,-0.05,-4.7109375,17.3203125,warmth,,random,013,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_013,-0.05,-4.05078125,18.63671875,warmth,,random,013,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,0.0,17.8623046875,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,0.0,17.7578125,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,0.0,18.20703125,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,0.0,18.78515625,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_013,0.0,18.396484375,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_013,0.0,17.578125,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_013,0.0,18.4970703125,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_013,0.0,18.3599853515625,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_013,0.0,17.02734375,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_013,0.0,18.87109375,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_013,0.0,-21.65625,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_013,0.0,-22.09375,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_013,0.0,-22.25,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_013,0.0,-19.765625,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_013,0.0,-22.5625,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_013,0.0,-22.71875,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_013,0.0,-22.875,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_013,0.0,-23.125,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_013,0.0,-22.03125,0.0,warmth,,random,013,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_013,0.0,-22.6875,0.0,warmth,,random,013,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,0.05,-2.1328125,-19.9951171875,warmth,,random,013,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,0.05,-1.7734375,-19.53125,warmth,,random,013,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,0.05,-1.1796875,-19.38671875,warmth,,random,013,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,0.05,-1.359375,-20.14453125,warmth,,random,013,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_013,0.05,-1.4921875,-19.888671875,warmth,,random,013,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_013,0.05,-1.09375,-18.671875,warmth,,random,013,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_013,0.05,-1.53125,-20.0283203125,warmth,,random,013,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_013,0.05,-1.5,-19.8599853515625,warmth,,random,013,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_013,0.05,-0.875,-17.90234375,warmth,,random,013,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_013,0.05,-0.8828125,-19.75390625,warmth,,random,013,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_013,0.05,-4.5478515625,17.1083984375,warmth,,random,013,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_013,0.05,-3.421875,18.671875,warmth,,random,013,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_013,0.05,-3.03515625,19.21484375,warmth,,random,013,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_013,0.05,-4.0859375,15.6796875,warmth,,random,013,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_013,0.05,-3.744140625,18.818359375,warmth,,random,013,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_013,0.05,-3.21484375,19.50390625,warmth,,random,013,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_013,0.05,-3.70703125,19.16796875,warmth,,random,013,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_013,0.05,-3.61328125,19.51171875,warmth,,random,013,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_013,0.05,-3.76416015625,18.26708984375,warmth,,random,013,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_013,0.05,-3.6953125,18.9921875,warmth,,random,013,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,0.1,-6.796875,-24.6591796875,warmth,,random,013,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,0.1,-7.0,-24.7578125,warmth,,random,013,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,0.1,-6.28125,-24.48828125,warmth,,random,013,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,0.1,-6.5625,-25.34765625,warmth,,random,013,denoised
